Date;Open;High;Low;Close;Vol
2013-09-17;47773000;47621000;48016000;47582000;39150
2013-09-18;47426000;47865000;47943000;47352000;39010
2013-09-19;47609000;47799000;47899000;47569000;35570
2013-09-20;47719000;47612000;47719000;47470000;84260
2013-09-23;47909000;47679000;47909000;47506000;46170
2013-09-24;48282000;47888000;48378000;47885000;82400
2013-09-25;48622000;48241000;48898000;48241000;80660
2013-09-26;48511000;48628000;48788000;48261000;49670
2013-09-27;48661000;48468000;48782000;48385000;47130
2013-09-30;49263000;48712000;49265000;48670000;68460
2013-10-01;49224000;49192000;49659000;49134000;102080
2013-10-02;49439000;49258000;49686000;49258000;77330
2013-10-03;49230000;49500000;49500000;49159000;62670
2013-10-04;49750000;49217000;49773000;49043000;59720
2013-10-07;50047000;49745000;50216000;49692000;72100
2013-10-08;50222000;50053000;50264000;49758000;72190
2013-10-09;50067000;50128000;50252000;49898000;64400
2013-10-10;49481000;50034000;50164000;49481000;66510
2013-10-11;49453000;49671000;49858000;49453000;53530
2013-10-14;49362000;49431000;49567000;49281000;38400
2013-10-15;49572000;49303000;49572000;49237000;50450
2013-10-16;49896000;49559000;50060000;49502000;69930
2013-10-17;49959000;50188000;50264000;49883000;64100
2013-10-18;50083000;49989000;50139000;49791000;69750
2013-10-21;50157000;50180000;50372000;50025000;112330
2013-10-22;50057000;50094000;50295000;49874000;74970
2013-10-23;50405000;50141000;50481000;50141000;82430
2013-10-24;50117000;50347000;50574000;50064000;86400
2013-10-25;50075000;50280000;50317000;49953000;74170
2013-10-28;49646000;50127000;50186000;49646000;73720
2013-10-29;49708000;49466000;49774000;49401000;57870
2013-10-30;49907000;49800000;50097000;49795000;48370
2013-10-31;49741000;50004000;50059000;49741000;43350
2013-11-01;49708000;49921000;49927000;49693000;42530
2013-11-04;49707000;49725000;49849000;49568000;65130
2013-11-05;49979000;49738000;50028000;49584000;75860
2013-11-06;50252000;50083000;50252000;49958000;81850
2013-11-07;49986000;50140000;50330000;49929000;106540
2013-11-08;49861000;49880000;50047000;49833000;72790
2013-11-11;50108000;49803000;50108000;49741000;93280
2013-11-12;49765000;50081000;50136000;49679000;121980
2013-11-13;49612000;49690000;49862000;49568000;64530
2013-11-14;49785000;49667000;49882000;49612000;65070
2013-11-15;50134000;49788000;50212000;49772000;91220
2013-11-18;50648000;50333000;50741000;50333000;115880
2013-11-19;50471000;50545000;50763000;50471000;96550
2013-11-20;50552000;50468000;50575000;50298000;107160
2013-11-21;50354000;50700000;51021000;50354000;173940
2013-11-22;50564000;50452000;50646000;50283000;106380
2013-11-25;50646000;50694000;50972000;50608000;97380
2013-11-26;50916000;50698000;51075000;50465000;93480
2013-11-27;50843000;51096000;51325000;50766000;102740
2013-11-28;50771000;50853000;50915000;50699000;82130
2013-11-29;50778000;50742000;50878000;50605000;101250
2013-12-02;50853000;50913000;50948000;50710000;77690
2013-12-03;51162000;50813000;51483000;50813000;125500
2013-12-04;51088000;51201000;51340000;51066000;111830
2013-12-05;51003000;51039000;51221000;50752000;103880
2013-12-06;51012000;51003000;51237000;50976000;78640
2013-12-09;51123000;51413000;51413000;51094000;102310
2013-12-10;51160000;51210000;51383000;51024000;80980
2013-12-11;50531000;51174000;51181000;50490000;103540
2013-12-12;50692000;50377000;50768000;50376000;80160
2013-12-13;50606000;50707000;50935000;50549000;67670
2013-12-16;50204000;50346000;50652000;50204000;62700
2013-12-17;50567000;50324000;50567000;50220000;73600
2013-12-18;50525000;50510000;50611000;50366000;62330
2013-12-19;50628000;50590000;50804000;50492000;111080
2013-12-20;50445000;50739000;50829000;50445000;142430
2013-12-23;50868000;50660000;50941000;50573000;108210
2013-12-24;50562000;50861000;50954000;50562000;91410
2013-12-25;50442000;50637000;50653000;50303000;73610
2013-12-26;50655000;50441000;50757000;50359000;82920
2013-12-27;50641000;50708000;51009000;50641000;73740
2013-12-30;50035000;50635000;50702000;50035000;94290
2013-12-31;50463000;50004000;50644000;49949000;60920
2014-01-02;50451000;50561000;50671000;50304000;57720
2014-01-03;50537000;50441000;50628000;50394000;55600
2014-01-06;50910000;50574000;50910000;50428000;68740
2014-01-07;51012000;51084000;51300000;50987000;74360
2014-01-08;51390000;51103000;51420000;50901000;70300
2014-01-09;51698000;51366000;51698000;51352000;91490
2014-01-10;51894000;51833000;52306000;51824000;107180
2014-01-13;52111000;51931000;52232000;51878000;71990
2014-01-14;52231000;52113000;52459000;52063000;94870
2014-01-15;52668000;52372000;52709000;52245000;127580
2014-01-16;53354000;52883000;53354000;52790000;97750
2014-01-17;54359000;53681000;54988000;53681000;118070
2014-01-20;55367000;54822000;55993000;54822000;105720
2014-01-21;55991000;55572000;56018000;54765000;100920
2014-01-22;55192000;56134000;56461000;55192000;125280
2014-01-23;55355000;55088000;55650000;55052000;73720
2014-01-24;56019000;55566000;56019000;55346000;88010
2014-01-27;55652000;56045000;56049000;55635000;67550
2014-02-06;55468000;55551000;55729000;55145000;89240
2014-02-07;54976000;55771000;55851000;54937000;124970
2014-02-10;55590000;55041000;55590000;54856000;110190
2014-02-11;55390000;55974000;56183000;55390000;175050
2014-02-12;56425000;55555000;56425000;55426000;126100
2014-02-13;57018000;56758000;57068000;56527000;147120
2014-02-14;57222000;57309000;57618000;56938000;142810
2014-02-17;57020000;57191000;57285000;56789000;163690
2014-02-18;57456000;57080000;57456000;57016000;160280
2014-02-19;57812000;57853000;57880000;57386000;159100
2014-02-20;57104000;57964000;58410000;56531000;259680
2014-02-21;57057000;57095000;57461000;56533000;124760
2014-02-24;57658000;57194000;57658000;57007000;119030
2014-02-25;58620000;57549000;58620000;57549000;143520
2014-02-26;58981000;59064000;59079000;58296000;157700
2014-02-27;58479000;58782000;59640000;58479000;225210
2014-02-28;58648000;58612000;59136000;58163000;119410
2014-03-03;57338000;58665000;58711000;57337000;143300
2014-03-04;56997000;56934000;57228000;56355000;125570
2014-03-05;57494000;56997000;57750000;56997000;105930
2014-03-06;57856000;57617000;58004000;57458000;141310
2014-03-07;57975000;57940000;58224000;57910000;157000
2014-03-10;58369000;58084000;58481000;57998000;145030
2014-03-11;58850000;58510000;58945000;58220000;162490
2014-03-12;59002000;59094000;59638000;59002000;177880
2014-03-13;59522000;59083000;59522000;59036000;133780
2014-03-14;59683000;59620000;60068000;59451000;163990
2014-03-17;60036000;60305000;60324000;59870000;170180
2014-03-18;59985000;60201000;60321000;59778000;205400
2014-03-19;60559000;60073000;60591000;60042000;192010
2014-03-20;60026000;60739000;60851000;60003000;192920
2014-03-21;60175000;60026000;60722000;60026000;229960
2014-03-24;60755000;60655000;60920000;60418000;194820
2014-03-25;60185000;60901000;60946000;60185000;261350
2014-03-26;58806000;60354000;60368000;58752000;259090
2014-03-27;59014000;58894000;59170000;58281000;151340
2014-03-28;59429000;59282000;59570000;59059000;122370
2014-03-31;59157000;59429000;59722000;59157000;119520
2014-04-01;58385000;59093000;59303000;58230000;173010
2014-04-02;58167000;58417000;58650000;57440000;146780
2014-04-03;58944000;58445000;59091000;58283000;105520
2014-04-04;59304000;58990000;59372000;58834000;119720
2014-04-07;60057000;59572000;60255000;59535000;115650
2014-04-08;60325000;60071000;60325000;59852000;127470
2014-04-10;60133000;60325000;60889000;60043000;114250
2014-04-11;60057000;59787000;60201000;59496000;106930
2014-04-14;59611000;60267000;60270000;59605000;128080
2014-04-15;58609000;59600000;59799000;58609000;131670
2014-04-16;57429000;58364000;58551000;56761000;149240
2014-04-17;58031000;58039000;58351000;57583000;117690
2014-04-18;56533000;58089000;58089000;56533000;116970
2014-04-21;55814000;56421000;56844000;55814000;95570
2014-04-22;56987000;56063000;56987000;55647000;99110
2014-04-23;56936000;56983000;57339000;56704000;71200
2014-04-24;57046000;56838000;57157000;56694000;56700
2014-04-25;57892000;57171000;58074000;57171000;64320
2014-04-28;57310000;57905000;58070000;57310000;58050
2014-04-29;57800000;57064000;57821000;57064000;50440
2014-05-05;56485000;57845000;58011000;56447000;76080
2014-05-06;55511000;56186000;56236000;54597000;100640
2014-05-07;55997000;55804000;56156000;55321000;52420
2014-05-08;52709000;55075000;55075000;52537000;146490
2014-05-09;54246000;52282000;54256000;52270000;118860
2014-05-12;51705000;53682000;53682000;51225000;99260
2014-05-13;51391000;50876000;51845000;50851000;98640
2014-05-14;52953000;51016000;52959000;50982000;108320
2014-05-15;52405000;52939000;53727000;51241000;132540
2014-05-16;52949000;52200000;52949000;51939000;83780
2014-05-19;53304000;53031000;53468000;52582000;106140
2014-05-20;53752000;53100000;53793000;52769000;105110
2014-05-21;54388000;53795000;54393000;53319000;102990
2014-05-22;54173000;54335000;54720000;54143000;130120
2014-05-23;54149000;54244000;54530000;54051000;85740
2014-05-26;54406000;54143000;54493000;53627000;85780
2014-05-27;55275000;54355000;55275000;54249000;127180
2014-05-28;55734000;55432000;55793000;55303000;108160
2014-05-29;55845000;55630000;56233000;55532000;116320
2014-05-30;56202000;55878000;56505000;55720000;83440
2014-06-02;55680000;56029000;56312000;55444000;80230
2014-06-03;55876000;55734000;56062000;55496000;58640
2014-06-04;55346000;55913000;55919000;55023000;67930
2014-06-05;55110000;55220000;55396000;54847000;59230
2014-06-06;55904000;55362000;55904000;55180000;60850
2014-06-09;56561000;55904000;57183000;55864000;112500
2014-06-10;56689000;56631000;57173000;56432000;79450
2014-06-11;57036000;56777000;57305000;56651000;85220
2014-06-12;57377000;57119000;57475000;56858000;96140
2014-06-13;57448000;57358000;57727000;57303000;72410
2014-06-16;57237000;57520000;57587000;57176000;87590
2014-06-17;57225000;57180000;57315000;56758000;108670
2014-06-18;57003000;57174000;57503000;57003000;99960
2014-06-19;56735000;56493000;56941000;55865000;124330
2014-06-20;56078000;56845000;57176000;56078000;123450
2014-06-23;56592000;56197000;56771000;56197000;62540
2014-06-24;56974000;56547000;57037000;56512000;67580
2014-06-25;57227000;57033000;57462000;56927000;96490
2014-06-26;57640000;57223000;57829000;57033000;123940
2014-06-27;57882000;57629000;58075000;57510000;74420
2014-06-30;57813000;57828000;58226000;57776000;76500
2014-07-01;57807000;57893000;58216000;57730000;104400
2014-07-02;57880000;57890000;58189000;57688000;109100
2014-07-03;58502000;58124000;58502000;58055000;131460
2014-07-04;58935000;58566000;59138000;58566000;132760
2014-07-07;59069000;59223000;59484000;58961000;127750
2014-07-08;59147000;59163000;59340000;58854000;96630
2014-07-09;59160000;59182000;59342000;59046000;109820
2014-07-10;58488000;59121000;59135000;58149000;152830
2014-07-11;58277000;58429000;58657000;58054000;78300
2014-07-14;58623000;58355000;58623000;58199000;68060
2014-07-15;58931000;58792000;59009000;58768000;137430
2014-07-16;58968000;59413000;59429000;58968000;138140
2014-07-17;59037000;58899000;59142000;58607000;96550
2014-07-18;59626000;59090000;59626000;58933000;144370
2014-07-21;60104000;59811000;60464000;59696000;111560
2014-07-22;59798000;59930000;60093000;59485000;103900
2014-07-23;59750000;59956000;59956000;59410000;65420
2014-07-24;60206000;59703000;60249000;59703000;87860
2014-07-25;60014000;60354000;60578000;60014000;99970
2014-07-28;58945000;59913000;59935000;58778000;111540
2014-07-29;59224000;59057000;59224000;58575000;62280
2014-07-30;58933000;59115000;59358000;58853000;81070
2014-07-31;59607000;58935000;59611000;58768000;64620
2014-08-01;59390000;59466000;59680000;59238000;65130
2014-08-04;59904000;59204000;60052000;59204000;71640
2014-08-05;60773000;60046000;60773000;59910000;86630
2014-08-06;60670000;60795000;61088000;60563000;94020
2014-08-07;60762000;60394000;60842000;60313000;91130
2014-08-08;60543000;60718000;61009000;60408000;108880
2014-08-11;60213000;60278000;60716000;60048000;87720
2014-08-12;60178000;60052000;60489000;59871000;83000
2014-08-13;60276000;60103000;60451000;59964000;95740
2014-08-14;60525000;60503000;60784000;60408000;112030
2014-08-15;60424000;60525000;60846000;60324000;105900
2014-08-18;60508000;60542000;60779000;60333000;139410
2014-08-19;60464000;60727000;60904000;60361000;134150
2014-08-20;60670000;60430000;60872000;60281000;107830
2014-08-21;61294000;60891000;61696000;60858000;151000
2014-08-22;62014000;61451000;62297000;61451000;163550
2014-08-25;62588000;62271000;62958000;62216000;182020
2014-08-26;62906000;62713000;63117000;62510000;135430
2014-08-27;62877000;63084000;63225000;62468000;157140
2014-08-28;63203000;62741000;63594000;62632000;164370
2014-08-29;63665000;63491000;64019000;63111000;189880
2014-09-03;64075000;64069000;64456000;63895000;204660
2014-09-04;64022000;63860000;64288000;63656000;163380
2014-09-05;63865000;64063000;64196000;63855000;161910
2014-09-08;63985000;64188000;64272000;63919000;182230
2014-09-09;62692000;64050000;64120000;62276000;280300
2014-09-10;62880000;62559000;63003000;61854000;141620
2014-09-11;62899000;62977000;63360000;62626000;129420
2014-09-12;63250000;63131000;63291000;62742000;144090
2014-09-15;63034000;63386000;63665000;63034000;212380
2014-09-16;62766000;62896000;63159000;62366000;180900
2014-09-17;62566000;63048000;63222000;62566000;189810
2014-09-18;61580000;62595000;62729000;61580000;179600
2014-09-19;61329000;61586000;61980000;61240000;218230
2014-09-22;61193000;61771000;62136000;61193000;143310
2014-09-23;61039000;61175000;61599000;61039000;144390
2014-09-24;60359000;60951000;61161000;60359000;132700
2014-09-25;60510000;60431000;60550000;59428000;135770
2014-09-26;60498000;60880000;61015000;60498000;143920
2014-09-29;59978000;60503000;60503000;59978000;127430
2014-09-30;59880000;59711000;60154000;59400000;153790
2014-10-01;60927000;60350000;61174000;60344000;183010
2014-10-02;61266000;61243000;61480000;60757000;180220
2014-10-03;61155000;61338000;61542000;61055000;190320
2014-10-06;61442000;61211000;61613000;61177000;168960
2014-10-07;61408000;61416000;61701000;61294000;194670
2014-10-08;61726000;61504000;61837000;61198000;175390
2014-10-09;62434000;62225000;62690000;62225000;163350
2014-10-10;61772000;62385000;62749000;61772000;150440
2014-10-13;61422000;61577000;61829000;60827000;119910
2014-10-14;60579000;61422000;61671000;60579000;115310
2014-10-15;60429000;60373000;60640000;59650000;124370
2014-10-16;58717000;60311000;60359000;58576000;169570
2014-10-17;58528000;58595000;59185000;57779000;130530
2014-10-20;58924000;58838000;59320000;58570000;82450
2014-10-21;60055000;59017000;60114000;58875000;87100
2014-10-22;60159000;60027000;60397000;59899000;101800
2014-10-23;59353000;59887000;60202000;59311000;151030
2014-10-24;59151000;59266000;59533000;58872000;93570
2014-10-27;58080000;59033000;59159000;58002000;104190
2014-10-28;58313000;57873000;58443000;57844000;116560
2014-10-29;59120000;58568000;59183000;58568000;100310
2014-10-30;58914000;59309000;59430000;58914000;96460
2014-10-31;60084000;59112000;60084000;58816000;132330
2014-11-03;60315000;60344000;60694000;60251000;123870
2014-11-04;59839000;60155000;60447000;59839000;116130
2014-11-05;59701000;59964000;60253000;59353000;146010
2014-11-06;59785000;59920000;60128000;59673000;93440
2014-11-07;60259000;59841000;60332000;59773000;125600
2014-11-10;60212000;60475000;60750000;60212000;138820
2014-11-11;60423000;60348000;60868000;60185000;136610
2014-11-12;60401000;60514000;60636000;60312000;126580
2014-11-13;60316000;60525000;60729000;60262000;157540
2014-11-14;60036000;60169000;60251000;59695000;145110
2014-11-17;60093000;60240000;60463000;60093000;114410
2014-11-18;59425000;60086000;60253000;59425000;143920
2014-11-19;58835000;59488000;59729000;58835000;162360
2014-11-20;59332000;59217000;59476000;58984000;152660
2014-11-21;58803000;59471000;59602000;58803000;160140
2014-11-24;58253000;58508000;58654000;58092000;115960
2014-11-25;58591000;58353000;58842000;58353000;114070
2014-11-26;57604000;58758000;58816000;57509000;162040
2014-11-27;57289000;57563000;57582000;56736000;117670
2014-11-28;56658000;57061000;57212000;56510000;145680
2014-12-01;56801000;56622000;57169000;56509000;123860
2014-12-02;56943000;57044000;57079000;56855000;101630
2014-12-03;57488000;57048000;57595000;57044000;119140
2014-12-04;57838000;57663000;58127000;57663000;108390
2014-12-05;57876000;57852000;58242000;57818000;106680
2014-12-08;57168000;57744000;57744000;56924000;113550
2014-12-09;55531000;56755000;56755000;55451000;191550
2014-12-10;55719000;55035000;55847000;54478000;119410
2014-12-11;55011000;54978000;55796000;54755000;95720
2014-12-12;55393000;54769000;55482000;54769000;77360
2014-12-15;54793000;55080000;55435000;54793000;84730
2014-12-16;53514000;54533000;54566000;53500000;128020
2014-12-17;51822000;53527000;53664000;51306000;171360
2014-12-18;52845000;52290000;52860000;52133000;113300
2014-12-19;52309000;52761000;53330000;52210000;180820
2014-12-22;53754000;52728000;53754000;52728000;98810
2014-12-23;53788000;53561000;54322000;53278000;110200
2014-12-24;53944000;54046000;54173000;53679000;70680
2014-12-25;53201000;53621000;53747000;53152000;89290
2014-12-26;53337000;53184000;53789000;52741000;105310
2014-12-29;53268000;53337000;53883000;52863000;104110
2014-12-30;53757000;53107000;53757000;52661000;86680
2014-12-31;54563000;53868000;54662000;53791000;122970
2015-01-05;54445000;54543000;54922000;54378000;95950
2015-01-06;54966000;53908000;55011000;53882000;112320
2015-01-07;55205000;54844000;55583000;54844000;111710
2015-01-08;55347000;55349000;55680000;55215000;77870
2015-01-09;56973000;55553000;57052000;55553000;107480
2015-01-12;57432000;57586000;57973000;57407000;134930
2015-01-13;58060000;57326000;58065000;57326000;111670
2015-01-14;57701000;57977000;58221000;57167000;108940
2015-01-15;57774000;57701000;58124000;57536000;120100
2015-01-16;57481000;57688000;57851000;57408000;106680
2015-01-19;57151000;57650000;57906000;57010000;88380
2015-01-20;57222000;57078000;57496000;57014000;79460
2015-01-21;56912000;57354000;57441000;56912000;83040
2015-01-22;57454000;56974000;57648000;56782000;83830
2015-01-23;58238000;57822000;58357000;57757000;184120
2015-01-26;58064000;58489000;58676000;58064000;139910
2015-01-27;57930000;58045000;58428000;57550000;157540
2015-01-28;58376000;57956000;58435000;57859000;113560
2015-01-29;58328000;58418000;58566000;58037000;109680
2015-01-30;57607000;58408000;58408000;57446000;102200
2015-02-02;57037000;57607000;57973000;57037000;85070
2015-02-03;55747000;57256000;57483000;55747000;96960
2015-02-04;56145000;55693000;56169000;55321000;100170
2015-02-05;56717000;56217000;56822000;56205000;78740
2015-02-06;57413000;56903000;57436000;56903000;64280
2015-02-09;57355000;57406000;57704000;57279000;71320
2015-02-10;57452000;57574000;57842000;57424000;73830
2015-02-11;58176000;57488000;58176000;57488000;77500
2015-02-12;58467000;58252000;58499000;58186000;82990
2015-02-13;58724000;58626000;58902000;58560000;73840
2015-02-24;59695000;59018000;59695000;58974000;62890
2015-02-25;59266000;59690000;60155000;59266000;99240
2015-02-26;59672000;59395000;59707000;59178000;89940
2015-02-27;59257000;59800000;59840000;59058000;78310
2015-03-02;59073000;59175000;59372000;58859000;86660
2015-03-03;59672000;59042000;59745000;59042000;112830
2015-03-04;60039000;59849000;60069000;59534000;120520
2015-03-05;59691000;60108000;60240000;59675000;134360
2015-03-06;59397000;59642000;59833000;59271000;101680
2015-03-09;58844000;59408000;59632000;58727000;98830
2015-03-10;58966000;58638000;59117000;58638000;105170
2015-03-11;58654000;58904000;59056000;58649000;86320
2015-03-12;58853000;58589000;58967000;58548000;82740
2015-03-13;58610000;58904000;59175000;58610000;97280
2015-03-16;58080000;58326000;58619000;58055000;100540
2015-03-17;58176000;58060000;58359000;58060000;105060
2015-03-18;57868000;58081000;58153000;57726000;108040
2015-03-19;57374000;57939000;58032000;57352000;84530
2015-03-20;57544000;57257000;57756000;57192000;151540
2015-03-23;57089000;57664000;57939000;57044000;99550
2015-03-24;56743000;56933000;56991000;56207000;91920
2015-03-25;56093000;56762000;56840000;55987000;87610
2015-03-26;55616000;55612000;55968000;55319000;83830
2015-03-27;55142000;55893000;56113000;54965000;91630
2015-03-30;54519000;55175000;55426000;54507000;108630
2015-03-31;55113000;54487000;55272000;54487000;83620
2015-04-01;53891000;55080000;55169000;53730000;129130
2015-04-02;54685000;54054000;54685000;53687000;89760
2015-04-03;54785000;54869000;55030000;54422000;70710
2015-04-06;54297000;54811000;54928000;54297000;71850
2015-04-07;54811000;54271000;54837000;54079000;96780
2015-04-08;54772000;54969000;55123000;54629000;80150
2015-04-09;55052000;54726000;55253000;54676000;94460
2015-04-10;55403000;55096000;55765000;55096000;104200
2015-04-13;55954000;55635000;55968000;55597000;72140
2015-04-14;55867000;55981000;56295000;55849000;69540
2015-04-15;56450000;55894000;56539000;55894000;82310
2015-04-16;56828000;56450000;57068000;56450000;100520
2015-04-17;56832000;56828000;57276000;56828000;107310
2015-04-20;56504000;56852000;56883000;56266000;98950
2015-04-21;56224000;56378000;56752000;56224000;98590
2015-04-22;56251000;56258000;56504000;56153000;91610
2015-04-23;56125000;56285000;56445000;55757000;76340
2015-04-24;56577000;56317000;56736000;56156000;61680
2015-04-27;56240000;56777000;56847000;56240000;61880
2015-05-04;54508000;56062000;56336000;54508000;112530
2015-05-05;55265000;54480000;55265000;53904000;116970
2015-05-06;54930000;55330000;55551000;54817000;89290
2015-05-07;55298000;54851000;55422000;54753000;70110
2015-05-08;55451000;55157000;55639000;55093000;72950
2015-05-11;55167000;55450000;55620000;55057000;108340
2015-05-12;54441000;55198000;55256000;54270000;79640
2015-05-13;54282000;54550000;54699000;53876000;79430
2015-05-14;54369000;54253000;54500000;54072000;68000
2015-05-15;53744000;54361000;54548000;53744000;74950
2015-05-18;52895000;53582000;53671000;52890000;105370
2015-05-19;53682000;53000000;53719000;53000000;93790
2015-05-20;55010000;53635000;55033000;53607000;128460
2015-05-21;55256000;55099000;55400000;54795000;112190
2015-05-22;56182000;55341000;56182000;55081000;119600
2015-05-25;56300000;56080000;56384000;55850000;108200
2015-05-26;56720000;56331000;57029000;56258000;143160
2015-05-27;56648000;56464000;56963000;56328000;115040
2015-05-28;57297000;56613000;57692000;56473000;151800
2015-05-29;56956000;57273000;57703000;56870000;135980
2015-06-01;57498000;57115000;57958000;57014000;118500
2015-06-02;57031000;57570000;58124000;57031000;123890
2015-06-03;56790000;57055000;57391000;56781000;125470
2015-06-04;56899000;56801000;57350000;56789000;113850
2015-06-05;57807000;56863000;57901000;56837000;147670
2015-06-08;57983000;58074000;58551000;57945000;193170
2015-06-09;57447000;57868000;58213000;57373000;162010
2015-06-10;57410000;57606000;57662000;56959000;133530
2015-06-11;58105000;57732000;58268000;57525000;166700
2015-06-12;58273000;58254000;58501000;57880000;163050
2015-06-15;58648000;58351000;58667000;58135000;154920
2015-06-16;58035000;58776000;58933000;58035000;162620
2015-06-17;57887000;57853000;58404000;57588000;131420
2015-06-18;58035000;57873000;58302000;57847000;98180
2015-06-19;58470000;58408000;58848000;58247000;201250
2015-06-22;59408000;58833000;59408000;58801000;154760
2015-06-23;59307000;59244000;59511000;59076000;130760
2015-06-24;59002000;59219000;59401000;58902000;128940
2015-06-25;58799000;58929000;59037000;58534000;114600
2015-06-26;58175000;58604000;59259000;58175000;152470
2015-06-29;59175000;58016000;59175000;57961000;121740
2015-06-30;59305000;58877000;59898000;58877000;156140
2015-07-01;59150000;59452000;59452000;58733000;133320
2015-07-02;60570000;59150000;60570000;59052000;136670
2015-07-03;61643000;60882000;61796000;60882000;164550
2015-07-06;62522000;61875000;62534000;61865000;179750
2015-07-07;63027000;62389000;63373000;62059000;175370
2015-07-08;62317000;63040000;63413000;61729000;191330
2015-07-09;62210000;61620000;62638000;61334000;148190
2015-07-10;62728000;62756000;63079000;62470000;216870
2015-07-13;63406000;63156000;63707000;62769000;140490
2015-07-14;63869000;63555000;64043000;62843000;155030
2015-07-15;63089000;64043000;64106000;63089000;141790
2015-07-16;62690000;62732000;63221000;62257000;132740
2015-07-17;62863000;62845000;63167000;62621000;106880
2015-07-20;62054000;62484000;62484000;61611000;120580
2015-07-21;61661000;61990000;62447000;61383000;100720
2015-07-22;62985000;61456000;62994000;61358000;120810
2015-07-23;63201000;63207000;63791000;63143000;120930
2015-07-24;63126000;63327000;63461000;62799000;111650
2015-07-27;63546000;62968000;63684000;62942000;123980
2015-07-28;63147000;63658000;63954000;63147000;155010
2015-07-29;62470000;63200000;63464000;62470000;114160
2015-07-30;62657000;62546000;62711000;62243000;102580
2015-07-31;62106000;62831000;62997000;62106000;112600
2015-08-03;60947000;61712000;61712000;60563000;129800
2015-08-04;60076000;60795000;60991000;60076000;83580
2015-08-05;60708000;60068000;60821000;60068000;108570
2015-08-06;60104000;60784000;60931000;60085000;110440
2015-08-07;60376000;60157000;60404000;59775000;87760
2015-08-10;61453000;60382000;61453000;60382000;90730
2015-08-11;61305000;61517000;61969000;61117000;119700
2015-08-12;60424000;60933000;61146000;60201000;112170
2015-08-13;59426000;60331000;60331000;59044000;126470
2015-08-14;58903000;59280000;59855000;58597000;90670
2015-08-17;57315000;58867000;59120000;57126000;108220
2015-08-18;58022000;57131000;58022000;57122000;93870
2015-08-19;57782000;57644000;58099000;56921000;106330
2015-08-20;56669000;57782000;57782000;56509000;113120
2015-08-21;55630000;55934000;55997000;54231000;185890
2015-08-24;52693000;55048000;55048000;52355000;174560
2015-08-25;52998000;51113000;53548000;51113000;177690
2015-08-26;54589000;53005000;54589000;53005000;124140
2015-08-27;55581000;55189000;55893000;55144000;127730
2015-08-28;57087000;56136000;57087000;55935000;165730
2015-08-31;56475000;57310000;57310000;56399000;127970
2015-09-01;56231000;56575000;56918000;56128000;98670
2015-09-03;55430000;55932000;56143000;55147000;93470
2015-09-04;55681000;55485000;55890000;55477000;66990
2015-09-07;55493000;55707000;56009000;55444000;75020
2015-09-08;56672000;55448000;56672000;55434000;107300
2015-09-09;57234000;57406000;57473000;56969000;89600
2015-09-10;57207000;56751000;57613000;56709000;70330
2015-09-11;56674000;57214000;57399000;56618000;94990
2015-09-14;56217000;56921000;57225000;56146000;84880
2015-09-15;56327000;56438000;56505000;56110000;85240
2015-09-16;56413000;56186000;56482000;56169000;74660
2015-09-17;56248000;56393000;56585000;56248000;88370
2015-09-18;56625000;56469000;56950000;56469000;153410
2015-09-21;57212000;56674000;57226000;56516000;10941000
2015-09-22;57320000;57309000;57517000;57026000;12125000
2015-09-23;57272000;57064000;57385000;56951000;10783000
2015-09-24;57025000;57350000;57536000;57012000;10703000
2015-09-25;57038000;57041000;57209000;56771000;7909000
2015-09-28;56488000;57129000;57215000;56488000;86040
2015-09-29;56119000;55983000;56176000;55765000;93140
2015-09-30;56264000;56250000;56565000;56250000;83820
2015-10-01;56354000;56339000;56563000;56323000;82590
2015-10-02;56231000;56333000;56501000;56173000;81800
2015-10-05;57000000;56458000;57000000;56395000;98660
2015-10-06;58129000;57745000;58138000;57463000;179240
2015-10-07;57957000;58397000;58730000;57957000;146230
2015-10-08;58678000;58004000;58835000;57982000;194060
2015-10-09;58802000;59091000;59302000;58757000;162690
2015-10-12;59210000;58772000;59474000;58725000;152110
2015-10-13;59084000;58909000;59166000;58854000;115290
2015-10-14;58998000;59245000;59373000;58962000;113480
2015-10-15;59240000;59136000;59417000;58898000;115350
2015-10-16;59302000;59240000;59974000;59240000;132290
2015-10-19;59461000;59387000;59811000;59160000;107690
2015-10-20;59045000;59497000;59637000;58826000;127210
2015-10-21;59024000;59043000;59450000;58984000;100320
2015-10-22;59508000;59024000;59581000;58974000;94880
2015-10-23;60174000;59855000;60255000;59825000;104410
2015-10-26;59861000;60441000;60679000;59861000;102760
2015-10-27;59844000;59780000;60051000;59562000;106260
2015-10-28;59624000;59909000;60109000;59624000;119720
2015-10-29;60520000;59932000;60520000;59880000;102970
2015-10-30;60737000;60549000;60801000;60393000;91230
2015-11-02;60276000;60793000;61017000;60199000;123800
2015-11-03;61171000;60532000;61171000;60046000;116500
2015-11-04;61060000;61429000;61793000;61060000;112570
2015-11-05;61518000;60949000;61646000;60853000;99750
2015-11-06;61236000;61554000;61779000;60889000;109920
2015-11-09;61066000;61229000;61379000;61035000;122660
2015-11-10;60527000;60930000;61060000;60508000;119830
2015-11-11;60353000;60413000;60924000;60334000;95350
2015-11-12;60558000;60202000;60558000;59586000;144360
2015-11-13;61127000;60441000;61127000;60372000;159050
