Date,Open,High,Low,Close,Vol
1/25/2022,143971000,147958000,142436000,147958000,75139000
1/26/2022,147958000,149045000,147841000,148158000,81318000
1/27/2022,148158000,148639000,146406000,147076000,56460000
1/28/2022,147076000,148448000,146522000,147896000,70268000
2/7/2022,147896000,150569000,147896000,149766000,57817000
2/8/2022,149766000,150333000,149178000,150099000,73476000
2/9/2022,150099000,151172000,149953000,150538000,79474000
2/10/2022,151066000,151288000,14957000,150679000,68025000
2/11/2022,150679000,150854000,149906000,150171000,63628000
2/14/2022,150171000,150171000,147196000,147196000,81072000
2/15/2022,147196000,149556000,147006000,149275000,60642000
2/16/2022,149275000,14995000,148668000,149210000,70252000
2/17/2022,14921000,150799000,14921000,150799000,61579000
2/18/2022,150799000,150799000,149238000,150484000,69755000
2/21/2022,150484000,151663000,150097000,151084000,79192000
2/22/2022,151084000,151084000,148481000,150347000,90805000
2/23/2022,150347000,152078000,150347000,151230000,69465000
2/24/2022,15123000,151325000,147376000,149485000,116000000
2/25/2022,149485000,151205000,149485000,149889000,76801000
2/28/2022,149889000,150236000,148757000,149013000,72979000
3/1/2022,149013000,150173000,149013000,149878000,84243000
3/2/2022,149937000,150041000,147955000,148552000,94155000
3/3/2022,148552000,1505000,148552000,150500000,92921000
3/4/2022,1505000,150919000,150139000,150533000,92892000
3/7/2022,150533000,150533000,149387000,149905000,98172000
3/8/2022,149905000,149905000,147371000,147371000,104000000
3/9/2022,147371000,148286000,14628000,147374000,93030000
3/10/2022,147374000,148859000,147374000,147908000,64994000
3/11/2022,147908000,148029000,145888000,146654000,87819000
3/14/2022,146654000,146654000,143919000,144625000,85857000
3/15/2022,144625000,145307000,143727000,145274000,67563000
3/16/2022,145274000,146298000,145274000,145933000,62422000
3/17/2022,145933000,146774000,145914000,146134000,71744000
3/18/2022,146134000,147486000,146134000,146910000,79573000
3/21/2022,147478000,149495000,147438000,149495000,79216000
3/22/2022,149495000,150771000,149495000,150378000,94770000
3/23/2022,150378000,15139000,150167000,150234000,86113000
3/24/2022,150234000,150539000,149518000,149826000,78491000
3/25/2022,150017000,150329000,149455000,149850000,76894000
3/28/2022,14985000,14985000,14738000,148318000,107000000
3/29/2022,148318000,149845000,148318000,149776000,73794000
3/30/2022,149776000,150389000,14839000,149051000,90149000
3/31/2022,149051000,149841000,148827000,149215000,68454000
4/1/2022,149215000,151687000,148413000,151644000,96767000
4/4/2022,151644000,153095000,151644000,152470000,77958000
4/5/2022,15247000,152757000,151928000,152003000,70353000
4/6/2022,152003000,152375000,150762000,152290000,94404000
4/7/2022,15229000,152492000,150235000,150235000,79513000
4/8/2022,150235000,150773000,1482000,148200000,76356000
4/12/2022,1482000,149058000,145525000,145525000,68006000
4/13/2022,145525000,14772000,144852000,147720000,67479000
4/14/2022,14772000,148434000,147175000,147212000,52337000
4/15/2022,147212000,147895000,145639000,145856000,65947000
4/18/2022,145856000,145856000,142507000,143260000,82769000
4/19/2022,14326000,144204000,140645000,140645000,70235000
4/20/2022,140163000,141064000,138472000,138472000,68833000
4/21/2022,138472000,139233000,135658000,137021000,81067000
4/22/2022,137021000,139289000,135243000,137923000,83441000
4/25/2022,137923000,138213000,129838000,131092000,76288000
4/26/2022,131092000,134134000,12614000,134134000,72765000
4/27/2022,134134000,135592000,131481000,135377000,51956000
4/28/2022,135377000,135807000,13441000,135099000,48512000
4/29/2022,135099000,136931000,134324000,136680000,59840000
5/4/2022,136611000,136639000,134868000,134868000,52829000
5/5/2022,134868000,136218000,133141000,136068000,53108000
5/6/2022,136068000,136068000,132813000,132926000,56407000
5/9/2022,132926000,132926000,126554000,126962000,67376000
5/10/2022,126962000,129356000,123257000,129356000,66548000
5/11/2022,129356000,130517000,127791000,130153000,41823000
5/12/2022,130153000,130153000,123805000,123884000,55789000
5/13/2022,123884000,123884000,11806000,118277000,81699000
5/16/2022,118277000,121596000,117059000,117195000,58439000
5/17/2022,117195000,122837000,115654000,122837000,58396000
5/18/2022,122837000,124984000,122292000,124076000,56636000
5/19/2022,124076000,124666000,121043000,124164000,49673000
5/20/2022,124164000,125296000,123233000,124071000,50469000
5/23/2022,124071000,124658000,120799000,121881000,55743000
5/24/2022,121881000,123338000,120328000,123338000,52848000
5/25/2022,123338000,126843000,123338000,126843000,65524000
5/26/2022,126843000,127811000,126155000,126857000,54191000
5/27/2022,126857000,128699000,126857000,128545000,60722000
5/30/2022,128545000,129622000,128127000,129392000,58723000
5/31/2022,129392000,129764000,128044000,129268000,59109000
6/1/2022,129268000,130225000,128601000,129952000,57363000
6/2/2022,129952000,130266000,128332000,128862000,57255000
6/3/2022,128862000,129278000,127637000,128798000,47381000
6/6/2022,128798000,130214000,128195000,129001000,58989000
6/7/2022,129001000,129135000,126092000,129135000,67087000
6/8/2022,129135000,131678000,129135000,130791000,58457000
6/9/2022,130791000,131244000,130085000,130780000,46566000
6/10/2022,13078000,130959000,128408000,128408000,60329000
6/13/2022,128408000,128408000,122601000,122704000,73345000
6/14/2022,122704000,123936000,121113000,123031000,56089000
6/15/2022,123031000,123556000,119519000,121393000,68812000
6/16/2022,121393000,124632000,121393000,123663000,56169000
6/17/2022,123663000,123663000,119192000,121730000,73858000
6/20/2022,121837000,12216000,11804000,118040000,66955000
6/21/2022,11804000,118997000,116294000,117247000,69493000
6/22/2022,117247000,118586000,116298000,116927000,59248000
6/23/2022,116927000,118888000,116206000,118888000,44078000
6/24/2022,118888000,119685000,118548000,118548000,47869000
6/27/2022,118548000,120351000,118548000,120282000,52696000
6/28/2022,120282000,122174000,119899000,121810000,58839000
6/29/2022,12181000,121958000,120738000,121809000,56059000
6/30/2022,121809000,122051000,11976000,119760000,51022000
7/1/2022,11976000,120241000,117095000,119890000,53407000
7/4/2022,120647000,120896000,119263000,119553000,44282000
7/5/2022,119553000,120099000,118129000,118129000,61200000
7/6/2022,118129000,118129000,114763000,114961000,55646000
7/7/2022,114961000,116648000,11428000,116648000,41179000
7/8/2022,116648000,117718000,116423000,117131000,47637000
7/11/2022,117131000,117131000,114455000,115529000,53871000
7/12/2022,115529000,117482000,115355000,117482000,52511000
7/13/2022,117346000,118221000,117092000,117392000,56400000
7/14/2022,117392000,118217000,117004000,118217000,53474000
7/15/2022,118217000,118966000,117812000,117925000,60401000
7/18/2022,117925000,118493000,11747000,117649000,52373000
7/19/2022,117649000,118046000,116899000,117833000,53269000
7/20/2022,117833000,119863000,117833000,119414000,64800000
7/21/2022,119414000,120191000,119414000,119847000,53031000
7/22/2022,119847000,120269000,119476000,119476000,47795000
7/25/2022,119143000,119816000,118432000,118850000,43785000
7/26/2022,11885000,119415000,118444000,118507000,43480000
7/27/2022,118507000,119104000,117858000,119104000,44514000
7/28/2022,119104000,121403000,119104000,120812000,66886000
7/29/2022,120812000,121784000,120633000,120633000,59032000
8/1/2022,120633000,123135000,120633000,123135000,70871000
8/2/2022,123135000,124191000,122411000,124162000,81769000
8/3/2022,124162000,12502000,123241000,124976000,78952000
8/4/2022,124976000,125738000,124738000,125415000,72475000
8/5/2022,125025000,125375000,124505000,125274000,69864000
8/8/2022,125236000,125884000,125204000,125675000,69934000
8/9/2022,125675000,126314000,125284000,125885000,72164000
8/10/2022,125885000,126036000,125389000,125650000,65176000
8/11/2022,12565000,126803000,124585000,125207000,81055000
8/12/2022,125207000,126233000,124865000,126233000,54204000
8/15/2022,126233000,127424000,126233000,127420000,63420000
8/16/2022,12742000,127593000,127111000,127469000,61772000
8/17/2022,127469000,128061000,127197000,127528000,71225000
8/18/2022,127528000,128315000,126864000,127366000,59908000
8/19/2022,127366000,1280000,126345000,126918000,60762000
8/22/2022,126918000,127057000,125583000,126043000,61945000
8/23/2022,126043000,127081000,125345000,127081000,56472000
8/24/2022,127081000,128036000,127081000,127716000,60189000
8/25/2022,127716000,128918000,127716000,128888000,62397000
8/26/2022,129129000,129512000,128005000,128257000,66896000
8/29/2022,128257000,128257000,124917000,127080000,84590000
8/30/2022,12708000,128765000,12708000,127939000,52610000
8/31/2022,127939000,128529000,127499000,128051000,49931000
9/5/2022,128051000,12857000,127535000,127735000,52468000
9/6/2022,127958000,128692000,12774000,127740000,58146000
9/7/2022,12774000,12774000,124317000,124317000,85227000
9/8/2022,124317000,125136000,12346000,123460000,59961000
9/9/2022,12346000,124878000,122854000,124878000,58603000
9/12/2022,124878000,12578000,124878000,124962000,41019000
9/13/2022,124962000,125235000,124387000,124840000,47397000
9/14/2022,12484000,12484000,122851000,124077000,60786000
9/15/2022,124077000,125093000,124077000,124566000,42984000
9/16/2022,124566000,124617000,123037000,123403000,63237000
9/19/2022,123403000,123403000,120207000,120543000,70196000
9/20/2022,121208000,121893000,119971000,121893000,47389000
9/21/2022,121893000,121893000,120468000,121055000,39171000
9/22/2022,121055000,12147000,119664000,121470000,47356000
9/23/2022,12147000,121659000,120145000,120328000,48538000
9/26/2022,120328000,120328000,115912000,117435000,75709000
9/27/2022,117435000,118075000,116644000,116654000,46662000
9/28/2022,116654000,116654000,114279000,114362000,52770000
9/29/2022,114362000,115949000,112607000,112607000,49147000
9/30/2022,112607000,113547000,109944000,113211000,72967000
10/3/2022,113211000,113211000,107986000,108644000,55415000
10/4/2022,108644000,110042000,106974000,107814000,58282000
10/5/2022,107814000,111021000,107814000,110426000,45194000
10/6/2022,110426000,110697000,107257000,107452000,54582000
10/7/2022,107452000,107452000,102238000,103591000,87731000
10/10/2022,103591000,105102000,101294000,104248000,69298000
10/11/2022,104248000,104248000,99864000,100620000,67210000
10/12/2022,10062000,103944000,100289000,103481000,61614000
10/13/2022,103481000,105099000,102504000,105099000,47733000
10/14/2022,105099000,106812000,105099000,106185000,64148000
10/17/2022,106185000,106185000,103359000,105158000,49742000
10/18/2022,105158000,107174000,105158000,106366000,51484000
10/19/2022,106366000,106599000,105229000,106007000,40066000
10/20/2022,105614000,106528000,104821000,105845000,39833000
10/21/2022,105845000,105909000,101369000,101982000,74210000
10/24/2022,101982000,102351000,97741000,98615000,65495000
10/25/2022,98615000,101139000,96245000,99770000,75118000
10/26/2022,9977000,100455000,98471000,99336000,44828000
10/27/2022,99336000,102801000,99048000,102801000,64772000
10/28/2022,102801000,104457000,102653000,102736000,65470000
10/31/2022,102824000,103032000,1005000,102794000,66204000
11/1/2022,102794000,104353000,102739000,103375000,61398000
11/2/2022,103375000,103473000,101864000,102319000,57823000
11/3/2022,102319000,102395000,101065000,101981000,44289000
11/4/2022,100823000,100996000,97461000,99715000,75311000
11/7/2022,99715000,99715000,96961000,97519000,64685000
11/8/2022,97519000,98186000,95697000,98165000,66072000
11/9/2022,98165000,99479000,97793000,98559000,58306000
11/10/2022,97597000,97631000,93578000,94724000,69876000
11/11/2022,94724000,9667000,94724000,95453000,73649000
11/14/2022,95453000,95453000,92353000,94104000,66606000
11/15/2022,94104000,94104000,90017000,91190000,69234000
11/16/2022,9119000,94542000,87378000,94290000,105000000
11/17/2022,9429000,97288000,9429000,96926000,72446000
11/18/2022,96926000,97177000,93973000,96933000,96058000
11/21/2022,96933000,97319000,95677000,96065000,59772000
11/22/2022,96065000,98528000,94852000,95212000,105000000
11/23/2022,95212000,95861000,94202000,94600000,54212000
11/24/2022,946000,95003000,93431000,94771000,54314000
11/25/2022,94771000,97146000,94771000,97146000,62250000
11/28/2022,97146000,100622000,97146000,100569000,97379000
11/29/2022,100569000,103216000,99856000,103216000,118000000
11/30/2022,103216000,104842000,102154000,104842000,114000000
12/1/2022,104842000,106628000,103562000,103628000,134000000
12/2/2022,103628000,108001000,103081000,108001000,109000000
12/5/2022,108001000,109945000,108001000,109367000,126000000
12/6/2022,109367000,109367000,104869000,104869000,148000000
12/7/2022,104869000,105979000,103492000,104102000,92094000
12/8/2022,104102000,107809000,104102000,105053000,91699000
12/9/2022,105053000,106121000,104139000,105181000,78820000
12/12/2022,105181000,106516000,103207000,103207000,90957000
12/13/2022,103207000,104745000,10263000,104745000,79874000
12/14/2022,104745000,106218000,104643000,105043000,79204000
12/15/2022,104916000,106261000,104906000,105532000,73112000
12/16/2022,105532000,106479000,104716000,105248000,88153000
12/19/2022,105248000,106559000,10384000,103840000,98884000
12/20/2022,10384000,103874000,101008000,102313000,108000000
12/21/2022,103334000,103384000,100543000,101888000,85733000
12/22/2022,101888000,103318000,101654000,102261000,71422000
12/23/2022,102261000,102734000,10132000,102034000,54411000
12/26/2022,102034000,102189000,98521000,98521000,62349000
12/27/2022,98521000,100788000,98367000,100457000,59336000
12/28/2022,100457000,102052000,99897000,101566000,59045000
12/29/2022,101566000,102196000,100929000,100929000,46266000
12/30/2022,100929000,101799000,100709000,100709000,40714000
1/3/2023,100709000,10439000,100709000,104390000,55133000
1/4/2023,10439000,10526000,104156000,104635000,64773000
1/5/2023,104817000,105814000,104664000,105582000,53505000
1/6/2023,105582000,106558000,104726000,105144000,69850000
1/9/2023,105828000,106212000,105095000,105421000,47520000
1/10/2023,105421000,105744000,104575000,105335000,54626000
1/11/2023,105335000,106569000,105335000,105576000,54518000
1/12/2023,105576000,106097000,105027000,105639000,50647000
1/13/2023,105639000,106639000,105523000,106017000,67023000
1/16/2023,106017000,106774000,105787000,106668000,52079000
1/17/2023,106668000,108829000,106668000,108829000,67393000
1/18/2023,108829000,110039000,108829000,109828000,60420000
1/19/2023,109828000,111172000,109446000,110808000,61771000
1/27/2023,110808000,11243000,110808000,111710000,60493000
1/30/2023,11171000,111846000,110257000,110257000,79868000
1/31/2023,110257000,111118000,108825000,111118000,74842000
2/1/2023,111118000,111696000,107597000,107597000,103000000
2/2/2023,107597000,108336000,107081000,107759000,63474000
2/3/2023,107759000,108189000,107046000,107715000,56383000
2/6/2023,107715000,108929000,106724000,108929000,52701000
2/7/2023,108929000,109212000,106518000,106584000,67321000
2/8/2023,106584000,107951000,10635000,107222000,56932000
2/9/2023,107222000,10752000,106403000,106403000,47385000
2/10/2023,106403000,106628000,105408000,105530000,46394000
2/13/2023,10553000,10553000,10317000,104370000,68132000
2/14/2023,10437000,104664000,103276000,103864000,39573000
2/15/2023,103864000,105189000,103439000,104820000,58576000
2/16/2023,10482000,105829000,104745000,105829000,47580000
2/17/2023,105829000,106225000,105326000,105931000,46508000
2/20/2023,105974000,108801000,105956000,108669000,68229000
2/21/2023,108669000,10951000,10818000,108223000,72035000
2/22/2023,108223000,108223000,105428000,105428000,81401000
2/23/2023,105428000,105448000,103058000,105366000,72075000
2/24/2023,105366000,105366000,103466000,103956000,43041000
2/27/2023,103956000,103956000,101755000,102125000,58861000
2/28/2023,102125000,103436000,101872000,102468000,43296000
3/1/2023,102468000,104055000,101337000,104055000,52362000
3/2/2023,1039000,10438000,103307000,103761000,37316000
3/3/2023,10381000,104182000,102278000,102477000,44772000
3/6/2023,102477000,104243000,102477000,102718000,42190000
3/7/2023,102718000,104392000,102718000,103784000,47317000
3/8/2023,103784000,104918000,10278000,104918000,51028000
3/9/2023,104918000,106056000,104918000,105595000,60904000
3/10/2023,105595000,105595000,104631000,105300000,50859000
