Date;Open;High;Low;Price;Vol.
3/20/2014;607.39;608.51;600.03;600.26;192.92K
3/21/2014;600.26;607.22;600.26;601.75;229.96K
3/24/2014;606.55;609.2;604.18;607.55;194.82K
3/25/2014;609.01;609.46;601.85;601.85;261.35K
3/26/2014;603.54;603.68;587.52;588.06;259.09K
3/27/2014;588.94;591.7;582.81;590.14;151.34K
3/28/2014;592.82;595.7;590.59;594.29;122.37K
3/31/2014;594.29;597.22;591.57;591.57;119.52K
2014-01-04;590.93;593.03;582.3;583.85;173.01K
2014-02-04;584.17;586.5;574.4;581.67;146.78K
2014-03-04;584.45;590.91;582.83;589.44;105.52K
2014-04-04;589.9;593.72;588.34;593.04;119.72K
2014-07-04;595.72;602.55;595.35;600.57;115.65K
2014-08-04;600.71;603.25;598.52;603.25;127.47K
2014-10-04;603.25;608.89;600.43;601.33;114.25K
2014-11-04;597.87;602.01;594.96;600.57;106.93K
4/14/2014;602.67;602.7;596.05;596.11;128.08K
4/15/2014;596;597.99;586.09;586.09;131.67K
4/16/2014;583.64;585.51;567.61;574.29;149.24K
4/17/2014;580.39;583.51;575.83;580.31;117.69K
4/18/2014;580.89;580.89;565.33;565.33;116.97K
4/21/2014;564.21;568.44;558.14;558.14;95.57K
4/22/2014;560.63;569.87;556.47;569.87;99.11K
4/23/2014;569.83;573.39;567.04;569.36;71.20K
4/24/2014;568.38;571.57;566.94;570.46;56.70K
4/25/2014;571.71;580.74;571.71;578.92;64.32K
4/28/2014;579.05;580.7;573.1;573.1;58.05K
4/29/2014;570.64;578.21;570.64;578;50.44K
2014-05-05;578.45;580.11;564.47;564.85;76.08K
2014-06-05;561.86;562.36;545.97;555.11;100.64K
2014-07-05;558.04;561.56;553.21;559.97;52.42K
2014-08-05;550.75;550.75;525.37;527.09;146.49K
2014-09-05;522.82;542.56;522.7;542.46;118.86K
2014-12-05;536.82;536.82;512.25;517.05;99.26K
5/13/2014;508.76;518.45;508.51;513.91;98.64K
5/14/2014;510.16;529.59;509.82;529.53;108.32K
5/15/2014;529.39;537.27;512.41;524.05;132.54K
5/16/2014;522;529.49;519.39;529.49;83.78K
5/19/2014;530.31;534.68;525.82;533.04;106.14K
5/20/2014;531;537.93;527.69;537.52;105.11K
5/21/2014;537.95;543.93;533.19;543.88;102.99K
5/22/2014;543.35;547.2;541.43;541.73;130.12K
5/23/2014;542.44;545.3;540.51;541.49;85.74K
5/26/2014;541.43;544.93;536.27;544.06;85.78K
5/27/2014;543.55;552.75;542.49;552.75;127.18K
5/28/2014;554.32;557.93;553.03;557.34;108.16K
5/29/2014;556.3;562.33;555.32;558.45;116.32K
5/30/2014;558.78;565.05;557.2;562.02;83.44K
2014-02-06;560.29;563.12;554.44;556.8;80.23K
2014-03-06;557.34;560.62;554.96;558.76;58.64K
2014-04-06;559.13;559.19;550.23;553.46;67.93K
2014-05-06;552.2;553.96;548.47;551.1;59.23K
2014-06-06;553.62;559.04;551.8;559.04;60.85K
2014-09-06;559.04;571.83;558.64;565.61;112.50K
2014-10-06;566.31;571.73;564.32;566.89;79.45K
2014-11-06;567.77;573.05;566.51;570.36;85.22K
2014-12-06;571.19;574.75;568.58;573.77;96.14K
6/13/2014;573.58;577.27;573.03;574.48;72.41K
6/16/2014;575.2;575.87;571.76;572.37;87.59K
6/17/2014;571.8;573.15;567.58;572.25;108.67K
6/18/2014;571.74;575.03;570.03;570.03;99.96K
6/19/2014;564.93;569.41;558.65;567.35;124.33K
6/20/2014;568.45;571.76;560.78;560.78;123.45K
6/23/2014;561.97;567.71;561.97;565.92;62.54K
6/24/2014;565.47;570.37;565.12;569.74;67.58K
6/25/2014;570.33;574.62;569.27;572.27;96.49K
6/26/2014;572.23;578.29;570.33;576.4;123.94K
6/27/2014;576.29;580.75;575.1;578.82;74.42K
6/30/2014;578.28;582.26;577.76;578.13;76.50K
2014-01-07;578.93;582.16;577.3;578.07;104.40K
2014-02-07;578.9;581.89;576.88;578.8;109.10K
2014-03-07;581.24;585.02;580.55;585.02;131.46K
2014-04-07;585.66;591.38;585.66;589.35;132.76K
2014-07-07;592.23;594.84;589.61;590.69;127.75K
2014-08-07;591.63;593.4;588.54;591.47;96.63K
2014-09-07;591.82;593.42;590.46;591.6;109.82K
2014-10-07;591.21;591.35;581.49;584.88;152.83K
2014-11-07;584.29;586.57;580.54;582.77;78.30K
7/14/2014;583.55;586.23;581.99;586.23;68.06K
7/15/2014;587.92;590.09;587.68;589.31;137.43K
7/16/2014;594.13;594.29;589.68;589.68;138.14K
7/17/2014;588.99;591.42;586.07;590.37;96.55K
7/18/2014;590.9;596.26;589.33;596.26;144.37K
7/21/2014;598.11;604.64;596.96;601.04;111.56K
7/22/2014;599.3;600.93;594.85;597.98;103.90K
7/23/2014;599.56;599.56;594.1;597.5;65.42K
7/24/2014;597.03;602.49;597.03;602.06;87.86K
7/25/2014;603.54;605.78;600.14;600.14;99.97K
7/28/2014;599.13;599.35;587.78;589.45;111.54K
7/29/2014;590.57;592.24;585.75;592.24;62.28K
7/30/2014;591.15;593.58;588.53;589.33;81.07K
7/31/2014;589.35;596.11;587.68;596.07;64.62K
2014-01-08;594.66;596.8;592.38;593.9;65.13K
2014-04-08;592.04;600.52;592.04;599.04;71.64K
2014-05-08;600.46;607.73;599.1;607.73;86.63K
2014-06-08;607.95;610.88;605.63;606.7;94.02K
2014-07-08;603.94;608.42;603.13;607.62;91.13K
2014-08-08;607.18;610.09;604.08;605.43;108.88K
2014-11-08;602.78;607.16;600.48;602.13;87.72K
2014-12-08;600.52;604.89;598.71;601.78;83.00K
8/13/2014;601.03;604.51;599.64;602.76;95.74K
8/14/2014;605.03;607.84;604.08;605.25;112.03K
8/15/2014;605.25;608.46;603.24;604.24;105.90K
8/18/2014;605.42;607.79;603.33;605.08;139.41K
8/19/2014;607.27;609.04;603.61;604.64;134.15K
8/20/2014;604.3;608.72;602.81;606.7;107.83K
8/21/2014;608.91;616.96;608.58;612.94;151.00K
8/22/2014;614.51;622.97;614.51;620.14;163.55K
8/25/2014;622.71;629.58;622.16;625.88;182.02K
8/26/2014;627.13;631.17;625.1;629.06;135.43K
8/27/2014;630.84;632.25;624.68;628.77;157.14K
8/28/2014;627.41;635.94;626.32;632.03;164.37K
8/29/2014;634.91;640.19;631.11;636.65;189.88K
2014-03-09;640.69;644.56;638.95;640.75;204.66K
2014-04-09;638.6;642.88;636.56;640.22;163.38K
2014-05-09;640.63;641.96;638.55;638.65;161.91K
2014-08-09;641.88;642.72;639.19;639.85;182.23K
2014-09-09;640.5;641.2;622.76;626.92;280.30K
2014-10-09;625.59;630.03;618.54;628.8;141.62K
2014-11-09;629.77;633.6;626.26;628.99;129.42K
2014-12-09;631.31;632.91;627.42;632.5;144.09K
9/15/2014;633.86;636.65;630.34;630.34;212.38K
9/16/2014;628.96;631.59;623.66;627.66;180.90K
9/17/2014;630.48;632.22;625.66;625.66;189.81K
9/18/2014;625.95;627.29;615.8;615.8;179.60K
9/19/2014;615.86;619.8;612.4;613.29;218.23K
9/22/2014;617.71;621.36;611.93;611.93;143.31K
9/23/2014;611.75;615.99;610.39;610.39;144.39K
9/24/2014;609.51;611.61;603.59;603.59;132.70K
9/25/2014;604.31;605.5;594.28;605.1;135.77K
9/26/2014;608.8;610.15;604.98;604.98;143.92K
9/29/2014;605.03;605.03;599.78;599.78;127.43K
9/30/2014;597.11;601.54;594;598.8;153.79K
2014-01-10;603.5;611.74;603.44;609.27;183.01K
2014-02-10;612.43;614.8;607.57;612.66;180.22K
2014-03-10;613.38;615.42;610.55;611.55;190.32K
2014-06-10;612.11;616.13;611.77;614.42;168.96K
2014-07-10;614.16;617.01;612.94;614.08;194.67K
2014-08-10;615.04;618.37;611.98;617.26;175.39K
2014-09-10;622.25;626.9;622.25;624.34;163.35K
2014-10-10;623.85;627.49;617.72;617.72;150.44K
10/13/2014;615.77;618.29;608.27;614.22;119.91K
10/14/2014;614.22;616.71;605.79;605.79;115.31K
10/15/2014;603.73;606.4;596.5;604.29;124.37K
10/16/2014;603.11;603.59;585.76;587.17;169.57K
10/17/2014;585.95;591.85;577.79;585.28;130.53K
10/20/2014;588.38;593.2;585.7;589.24;82.45K
10/21/2014;590.17;601.14;588.75;600.55;87.10K
10/22/2014;600.27;603.97;598.99;601.59;101.80K
10/23/2014;598.87;602.02;593.11;593.53;151.03K
10/24/2014;592.66;595.33;588.72;591.51;93.57K
10/27/2014;590.33;591.59;580.02;580.8;104.19K
10/28/2014;578.73;584.43;578.44;583.13;116.56K
10/29/2014;585.68;591.83;585.68;591.2;100.31K
10/30/2014;593.09;594.3;589.14;589.14;96.46K
10/31/2014;591.12;600.84;588.16;600.84;132.33K
2014-03-11;603.44;606.94;602.51;603.15;123.87K
2014-04-11;601.55;604.47;598.39;598.39;116.13K
2014-05-11;599.64;602.53;593.53;597.01;146.01K
2014-06-11;599.2;601.28;596.73;597.85;93.44K
2014-07-11;598.41;603.32;597.73;602.59;125.60K
2014-10-11;604.75;607.5;602.12;602.12;138.82K
2014-11-11;603.48;608.68;601.85;604.23;136.61K
2014-12-11;605.14;606.36;603.12;604.01;126.58K
11/13/2014;605.25;607.29;602.62;603.16;157.54K
11/14/2014;601.69;602.51;596.95;600.36;145.11K
11/17/2014;602.4;604.63;600.93;600.93;114.41K
11/18/2014;600.86;602.53;594.25;594.25;143.92K
11/19/2014;594.88;597.29;588.35;588.35;162.36K
11/20/2014;592.17;594.76;589.84;593.32;152.66K
11/21/2014;594.71;596.02;588.03;588.03;160.14K
11/24/2014;585.08;586.54;580.92;582.53;115.96K
11/25/2014;583.53;588.42;583.53;585.91;114.07K
11/26/2014;587.58;588.16;575.09;576.04;162.04K
11/27/2014;575.63;575.82;567.36;572.89;117.67K
11/28/2014;570.61;572.12;565.1;566.58;145.68K
2014-01-12;566.22;571.69;565.09;568.01;123.86K
2014-02-12;570.44;570.79;568.55;569.43;101.63K
2014-03-12;570.48;575.95;570.44;574.88;119.14K
2014-04-12;576.63;581.27;576.63;578.38;108.39K
2014-05-12;578.52;582.42;578.18;578.76;106.68K
2014-08-12;577.44;577.44;569.24;571.68;113.55K
2014-09-12;567.55;567.55;554.51;555.31;191.55K
2014-10-12;550.35;558.47;544.78;557.19;119.41K
2014-11-12;549.78;557.96;547.55;550.11;95.72K
2014-12-12;547.69;554.82;547.69;553.93;77.36K
12/15/2014;550.8;554.35;547.93;547.93;84.73K
12/16/2014;545.33;545.66;535;535.14;128.02K
12/17/2014;535.27;536.64;513.06;518.22;171.36K
12/18/2014;522.9;528.6;521.33;528.45;113.30K
12/19/2014;527.61;533.3;522.1;523.09;180.82K
12/22/2014;527.28;537.54;527.28;537.54;98.81K
12/23/2014;535.61;543.22;532.78;537.88;110.20K
12/24/2014;540.46;541.73;536.79;539.44;70.68K
12/25/2014;536.21;537.47;531.52;532.01;89.29K
12/26/2014;531.84;537.89;527.41;533.37;105.31K
12/29/2014;533.37;538.83;528.63;532.68;104.11K
12/30/2014;531.07;537.57;526.61;537.57;86.68K
12/31/2014;538.68;546.62;537.91;545.63;122.97K
2015-05-01;545.43;549.22;543.78;544.45;95.95K
2015-06-01;539.08;550.11;538.82;549.66;112.32K
2015-07-01;548.44;555.83;548.44;552.05;111.71K
2015-08-01;553.49;556.8;552.15;553.47;77.87K
2015-09-01;555.53;570.52;555.53;569.73;107.48K
2015-12-01;575.86;579.73;574.07;574.32;134.93K
1/13/2015;573.26;580.65;573.26;580.6;111.67K
1/14/2015;579.77;582.21;571.67;577.01;108.94K
1/15/2015;577.01;581.24;575.36;577.74;120.10K
1/16/2015;576.88;578.51;574.08;574.81;106.68K
1/19/2015;576.5;579.06;570.1;571.51;88.38K
1/20/2015;570.78;574.96;570.14;572.22;79.46K
1/21/2015;573.54;574.41;569.12;569.12;83.04K
1/22/2015;569.74;576.48;567.82;574.54;83.83K
1/23/2015;578.22;583.57;577.57;582.38;184.12K
1/26/2015;584.89;586.76;580.64;580.64;139.91K
1/27/2015;580.45;584.28;575.5;579.3;157.54K
1/28/2015;579.56;584.35;578.59;583.76;113.56K
1/29/2015;584.18;585.66;580.37;583.28;109.68K
1/30/2015;584.08;584.08;574.46;576.07;102.20K
2015-02-02;576.07;579.73;570.37;570.37;85.07K
2015-03-02;572.56;574.83;557.47;557.47;96.96K
2015-04-02;556.93;561.69;553.21;561.45;100.17K
2015-05-02;562.17;568.22;562.05;567.17;78.74K
2015-06-02;569.03;574.36;569.03;574.13;64.28K
2015-09-02;574.06;577.04;572.79;573.55;71.32K
2015-10-02;575.74;578.42;574.24;574.52;73.83K
2015-11-02;574.88;581.76;574.88;581.76;77.50K
2015-12-02;582.52;584.99;581.86;584.67;82.99K
2/13/2015;586.26;589.02;585.6;587.24;73.84K
2/24/2015;590.18;596.95;589.74;596.95;62.89K
2/25/2015;596.9;601.55;592.66;592.66;99.24K
2/26/2015;593.95;597.07;591.78;596.72;89.94K
2/27/2015;598;598.4;590.58;592.57;78.31K
2015-02-03;591.75;593.72;588.59;590.73;86.66K
2015-03-03;590.42;597.45;590.42;596.72;112.83K
2015-04-03;598.49;600.69;595.34;600.39;120.52K
2015-05-03;601.08;602.4;596.75;596.91;134.36K
2015-06-03;596.42;598.33;592.71;593.97;101.68K
2015-09-03;594.08;596.32;587.27;588.44;98.83K
2015-10-03;586.38;591.17;586.38;589.66;105.17K
2015-11-03;589.04;590.56;586.49;586.54;86.32K
2015-12-03;585.89;589.67;585.48;588.53;82.74K
3/13/2015;589.04;591.75;586.1;586.1;97.28K
3/16/2015;583.26;586.19;580.55;580.8;100.54K
3/17/2015;580.6;583.59;580.6;581.76;105.06K
3/18/2015;580.81;581.53;577.26;578.68;108.04K
3/19/2015;579.39;580.32;573.52;573.74;84.53K
3/20/2015;572.57;577.56;571.92;575.44;151.54K
3/23/2015;576.64;579.39;570.44;570.89;99.55K
3/24/2015;569.33;569.91;562.07;567.43;91.92K
3/25/2015;567.62;568.4;559.87;560.93;87.61K
3/26/2015;556.12;559.68;553.19;556.16;83.83K
3/27/2015;558.93;561.13;549.65;551.42;91.63K
3/30/2015;551.75;554.26;545.07;545.19;108.63K
3/31/2015;544.87;552.72;544.87;551.13;83.62K
2015-01-04;550.8;551.69;537.3;538.91;129.13K
2015-02-04;540.54;546.85;536.87;546.85;89.76K
2015-03-04;548.69;550.3;544.22;547.85;70.71K
2015-06-04;548.11;549.28;542.97;542.97;71.85K
2015-07-04;542.71;548.37;540.79;548.11;96.78K
2015-08-04;549.69;551.23;546.29;547.72;80.15K
2015-09-04;547.26;552.53;546.76;550.52;94.46K
2015-10-04;550.96;557.65;550.96;554.03;104.20K
4/13/2015;556.35;559.68;555.97;559.54;72.14K
4/14/2015;559.81;562.95;558.49;558.67;69.54K
4/15/2015;558.94;565.39;558.94;564.5;82.31K
4/16/2015;564.5;570.68;564.5;568.28;100.52K
4/17/2015;568.28;572.76;568.28;568.32;107.31K
4/20/2015;568.52;568.83;562.66;565.04;98.95K
4/21/2015;563.78;567.52;562.24;562.24;98.59K
4/22/2015;562.58;565.04;561.53;562.51;91.61K
4/23/2015;562.85;564.45;557.57;561.25;76.34K
4/24/2015;563.17;567.36;561.56;565.77;61.68K
4/27/2015;567.77;568.47;562.4;562.4;61.88K
2015-04-05;560.62;563.36;545.08;545.08;112.53K
2015-05-05;544.8;552.65;539.04;552.65;116.97K
2015-06-05;553.3;555.51;548.17;549.3;89.29K
2015-07-05;548.51;554.22;547.53;552.98;70.11K
2015-08-05;551.57;556.39;550.93;554.51;72.95K
2015-11-05;554.5;556.2;550.57;551.67;108.34K
2015-12-05;551.98;552.56;542.7;544.41;79.64K
5/13/2015;545.5;546.99;538.76;542.82;79.43K
5/14/2015;542.53;545;540.72;543.69;68.00K
5/15/2015;543.61;545.48;537.44;537.44;74.95K
5/18/2015;535.82;536.71;528.9;528.95;105.37K
5/19/2015;530;537.19;530;536.82;93.79K
5/20/2015;536.35;550.33;536.07;550.1;128.46K
5/21/2015;550.99;554;547.95;552.56;112.19K
5/22/2015;553.41;561.82;550.81;561.82;119.60K
5/25/2015;560.8;563.84;558.5;563;108.20K
5/26/2015;563.31;570.29;562.58;567.2;143.16K
5/27/2015;564.64;569.63;563.28;566.48;115.04K
5/28/2015;566.13;576.92;564.73;572.97;151.80K
5/29/2015;572.73;577.03;568.7;569.56;135.98K
2015-01-06;571.15;579.58;570.14;574.98;118.50K
2015-02-06;575.7;581.24;570.31;570.31;123.89K
2015-03-06;570.55;573.91;567.81;567.9;125.47K
2015-04-06;568.01;573.5;567.89;568.99;113.85K
2015-05-06;568.63;579.01;568.37;578.07;147.67K
2015-08-06;580.74;585.51;579.45;579.83;193.17K
2015-09-06;578.68;582.13;573.73;574.47;162.01K
2015-10-06;576.06;576.62;569.59;574.1;133.53K
2015-11-06;577.32;582.68;575.25;581.05;166.70K
2015-12-06;582.54;585.01;578.8;582.73;163.05K
6/15/2015;583.51;586.67;581.35;586.48;154.92K
6/16/2015;587.76;589.33;580.35;580.35;162.62K
6/17/2015;578.53;584.04;575.88;578.87;131.42K
6/18/2015;578.73;583.02;578.47;580.35;98.18K
6/19/2015;584.08;588.48;582.47;584.7;201.25K
6/22/2015;588.33;594.08;588.01;594.08;154.76K
6/23/2015;592.44;595.11;590.76;593.07;130.76K
6/24/2015;592.19;594.01;589.02;590.02;128.94K
6/25/2015;589.29;590.37;585.34;587.99;114.60K
6/26/2015;586.04;592.59;581.75;581.75;152.47K
6/29/2015;580.16;591.75;579.61;591.75;121.74K
6/30/2015;588.77;598.98;588.77;593.05;156.14K
2015-01-07;594.52;594.52;587.33;591.5;133.32K
2015-02-07;591.5;605.7;590.52;605.7;136.67K
2015-03-07;608.82;617.96;608.82;616.43;164.55K
2015-06-07;618.75;625.34;618.65;625.22;179.75K
2015-07-07;623.89;633.73;620.59;630.27;175.37K
2015-08-07;630.4;634.13;617.29;623.17;191.33K
2015-09-07;616.2;626.38;613.34;622.1;148.19K
2015-10-07;627.56;630.79;624.7;627.28;216.87K
7/13/2015;631.56;637.07;627.69;634.06;140.49K
7/14/2015;635.55;640.43;628.43;638.69;155.03K
7/15/2015;640.43;641.06;630.89;630.89;141.79K
7/16/2015;627.32;632.21;622.57;626.9;132.74K
7/17/2015;628.45;631.67;626.21;628.63;106.88K
7/20/2015;624.84;624.84;616.11;620.54;120.58K
7/21/2015;619.9;624.47;613.83;616.61;100.72K
7/22/2015;614.56;629.94;613.58;629.85;120.81K
7/23/2015;632.07;637.91;631.43;632.01;120.93K
7/24/2015;633.27;634.61;627.99;631.26;111.65K
7/27/2015;629.68;636.84;629.42;635.46;123.98K
7/28/2015;636.58;639.54;631.47;631.47;155.01K
7/29/2015;632;634.64;624.7;624.7;114.16K
7/30/2015;625.46;627.11;622.43;626.57;102.58K
7/31/2015;628.31;629.97;621.06;621.06;112.60K
2015-03-08;617.12;617.12;605.63;609.47;129.80K
2015-04-08;607.95;609.91;600.76;600.76;83.58K
2015-05-08;600.68;608.21;600.68;607.08;108.57K
2015-06-08;607.84;609.31;600.85;601.04;110.44K
2015-07-08;601.57;604.04;597.75;603.76;87.76K
2015-10-08;603.82;614.53;603.82;614.53;90.73K
2015-11-08;615.17;619.69;611.17;613.05;119.70K
2015-12-08;609.33;611.46;602.01;604.24;112.17K
8/13/2015;603.31;603.31;590.44;594.26;126.47K
8/14/2015;592.8;598.55;585.97;589.03;90.67K
8/17/2015;588.67;591.2;571.26;573.15;108.22K
8/18/2015;571.31;580.22;571.22;580.22;93.87K
8/19/2015;576.44;580.99;569.21;577.82;106.33K
8/20/2015;577.82;577.82;565.09;566.69;113.12K
8/21/2015;559.34;559.97;542.31;556.3;185.89K
8/24/2015;550.48;550.48;523.55;526.93;174.56K
8/25/2015;511.13;535.48;511.13;529.98;177.69K
8/26/2015;530.05;545.89;530.05;545.89;124.14K
8/27/2015;551.89;558.93;551.44;555.81;127.73K
8/28/2015;561.36;570.87;559.35;570.87;165.73K
8/31/2015;573.1;573.1;563.99;564.75;127.97K
2015-01-09;565.75;569.18;561.28;562.31;98.67K
2015-03-09;559.32;561.43;551.47;554.3;93.47K
2015-04-09;554.85;558.9;554.77;556.81;66.99K
2015-07-09;557.07;560.09;554.44;554.93;75.02K
2015-08-09;554.48;566.72;554.34;566.72;107.30K
2015-09-09;574.06;574.73;569.69;572.34;89.60K
2015-10-09;567.51;576.13;567.09;572.07;70.33K
2015-11-09;572.14;573.99;566.18;566.74;94.99K
9/14/2015;569.21;572.25;561.46;562.17;84.88K
9/15/2015;564.38;565.05;561.1;563.27;85.24K
9/16/2015;561.86;564.82;561.69;564.13;74.66K
9/17/2015;563.93;565.85;562.48;562.48;88.37K
9/18/2015;564.69;569.5;564.69;566.25;153.41K
9/21/2015;566.74;572.26;565.16;572.12;109.41M
9/22/2015;573.09;575.17;570.26;573.2;121.25M
9/23/2015;570.64;573.85;569.51;572.72;107.83M
9/24/2015;573.5;575.36;570.12;570.25;107.03M
9/25/2015;570.41;572.09;567.71;570.38;79.09M
9/28/2015;571.29;572.15;564.88;564.88;86.04K
9/29/2015;559.83;561.76;557.65;561.19;93.14K
9/30/2015;562.5;565.65;562.5;562.64;83.82K
2015-01-10;563.39;565.63;563.23;563.54;82.59K
2015-02-10;563.33;565.01;561.73;562.31;81.80K
2015-05-10;564.58;570;563.95;570;98.66K
2015-06-10;577.45;581.38;574.63;581.29;179.24K
2015-07-10;583.97;587.3;579.57;579.57;146.23K
2015-08-10;580.04;588.35;579.82;586.78;194.06K
2015-09-10;590.91;593.02;587.57;588.02;162.69K
2015-12-10;587.72;594.74;587.25;592.1;152.11K
10/13/2015;589.09;591.66;588.54;590.84;115.29K
10/14/2015;592.45;593.73;589.62;589.98;113.48K
10/15/2015;591.36;594.17;588.98;592.4;115.35K
10/16/2015;592.4;599.74;592.4;593.02;132.29K
10/19/2015;593.87;598.11;591.6;594.61;107.69K
10/20/2015;594.97;596.37;588.26;590.45;127.21K
10/21/2015;590.43;594.5;589.84;590.24;100.32K
10/22/2015;590.24;595.81;589.74;595.08;94.88K
10/23/2015;598.55;602.55;598.25;601.74;104.41K
10/26/2015;604.41;606.79;598.61;598.61;102.76K
10/27/2015;597.8;600.51;595.62;598.44;106.26K
10/28/2015;599.09;601.09;596.24;596.24;119.72K
10/29/2015;599.32;605.2;598.8;605.2;102.97K
10/30/2015;605.49;608.01;603.93;607.37;91.23K
2015-02-11;607.93;610.17;601.99;602.76;123.80K
2015-03-11;605.32;611.71;600.46;611.71;116.50K
2015-04-11;614.29;617.93;610.6;610.6;112.57K
2015-05-11;609.49;616.46;608.53;615.18;99.75K
2015-06-11;615.54;617.79;608.89;612.36;109.92K
2015-09-11;612.29;613.79;610.35;610.66;122.66K
2015-10-11;609.3;610.6;605.08;605.27;119.83K
2015-11-11;604.13;609.24;603.34;603.53;95.35K
2015-12-11;602.02;605.58;595.86;605.58;144.36K
11/13/2015;604.41;611.27;603.72;611.27;159.05K
11/16/2015;609.77;611.92;605.39;609.21;137.77K
11/17/2015;609.46;611.18;605.05;605.05;171.38K
11/18/2015;603.32;606.62;602.13;603.34;123.13K
11/19/2015;604.38;605.56;600.84;601.9;122.67K
11/20/2015;602.11;606.58;601.9;604.46;140.72K
11/23/2015;605.89;607.69;599.99;599.99;153.19K
11/24/2015;599.81;599.94;590.41;593.83;169.70K
11/25/2015;593.24;596.92;588.1;595.7;143.86K
11/26/2015;593.12;594.67;590.39;590.4;157.76K
11/27/2015;589.09;591.84;582.86;582.86;142.24K
11/30/2015;581.39;581.65;571.12;573.2;132.94K
2015-01-12;573.39;577.58;570.41;570.41;116.02K
2015-02-12;571.01;577.03;571.01;574.42;104.14K
2015-03-12;574.04;576.84;573.2;574.38;128.30K
2015-04-12;574;574.69;567.95;571.62;87.33K
2015-07-12;570.12;571.2;563.41;563.62;78.32K
2015-08-12;561;574.15;556.92;574.15;112.95K
2015-09-12;575.08;576.63;565.2;565.2;107.44K
2015-10-12;564.86;567.62;561.04;561.04;113.10K
2015-11-12;560.99;567.13;559.73;563.43;99.45K
12/14/2015;564.14;566.28;560.99;562.22;116.30K
12/15/2015;563.3;568.74;563.3;568;119.81K
12/16/2015;570.36;575.54;570.36;572.55;114.46K
12/17/2015;572.55;579.18;572.55;577.11;90.78K
12/18/2015;574.66;578;568.18;568.18;211.30K
12/21/2015;570.45;571.28;565.35;566.9;125.68K
12/22/2015;567.88;570.86;565.48;566.35;84.51K
12/23/2015;564.93;568.16;562.3;564.27;90.23K
12/24/2015;566.65;567.8;565.62;566.17;71.91K
12/25/2015;566.6;570.49;566.6;567.67;109.17K
12/28/2015;570.57;572.92;569.4;569.9;134.30K
12/29/2015;569.4;576.29;566.49;576.29;114.62K
12/30/2015;576.5;579.45;575.71;579.45;90.05K
12/31/2015;579.12;580.82;575.73;579.03;134.37K
2016-04-01;579.03;579.97;573.15;574.41;108.48K
2016-05-01;571.66;575.4;569.26;569.94;104.10K
2016-06-01;569.5;574.57;569.5;574.57;95.94K
2016-07-01;570.62;570.94;561.09;565.36;147.86K
2016-08-01;562.62;563.17;556.36;560.05;143.16K
2016-11-01;559.05;563.04;557.51;557.87;106.07K
2016-12-01;557.36;564.26;557.36;564.26;118.61K
1/13/2016;565.21;566.02;560.37;560.37;134.30K
1/14/2016;555.88;556.62;550.6;553.03;149.70K
1/15/2016;554.35;556.55;543.04;543.04;130.43K
1/18/2016;532.54;532.54;518.16;526.37;164.10K
1/19/2016;525.65;535.77;525.65;535.77;126.00K
1/20/2016;532.81;536.57;529.42;529.44;128.32K
1/21/2016;529.44;531.21;520.74;521.88;152.78K
1/22/2016;521.88;525.83;513.82;522.24;169.04K
1/25/2016;522.24;542.36;522.24;542.35;164.27K
1/26/2016;534.06;542.98;531.27;537.73;142.01K
1/27/2016;541.18;543.88;540.03;542.69;124.97K
1/28/2016;542.01;544.73;538.59;539.47;113.21K
1/29/2016;539.96;545.71;537.51;545.25;122.86K
2016-01-02;545.27;548.58;540.56;540.56;107.30K
2016-02-02;537.71;542.26;535.38;536.45;93.18K
2016-03-02;531.11;539.07;530.23;539.07;87.35K
2016-04-02;542.91;545.17;541.66;542.15;67.89K
2016-05-02;540.64;545.54;540.64;544.75;61.85K
2/15/2016;540.13;544.59;537.81;543.79;68.70K
2/16/2016;545.72;548.89;545.72;548.05;108.04K
2/17/2016;551.38;552.38;547.05;547.05;131.16K
2/18/2016;550.51;555.05;549.16;552.49;126.03K
2/19/2016;552.37;555.16;551.38;554.03;185.58K
2/22/2016;555.31;561.44;555.31;560.71;152.96K
2/23/2016;564.75;567.58;561.09;561.28;159.71K
2/24/2016;559.48;569.7;557.77;568.04;160.24K
2/25/2016;571.15;573.63;562.82;562.82;151.42K
2/26/2016;565.61;566.8;562.39;566.11;106.61K
2/29/2016;565.61;566.31;559.37;559.37;129.71K
2016-01-03;560.03;565.65;560.03;561.56;141.42K
2016-02-03;564.85;570.18;562.97;570.18;144.88K
2016-03-03;573.06;573.88;569.39;570.39;132.21K
2016-04-03;570.18;576.02;568.83;573.65;142.76K
2016-07-03;575.76;580.95;575.39;576.2;158.92K
2016-08-03;576.75;579.87;574.53;574.71;149.05K
2016-09-03;573.47;576.32;571.48;571.71;125.15K
2016-10-03;574.07;575.91;571.52;575.91;146.19K
2016-11-03;576.12;580.93;574.81;577.26;146.76K
3/14/2016;579.61;579.84;576.26;577.98;175.48K
3/15/2016;577.98;578.96;572.59;574.04;163.94K
3/16/2016;573.88;577.96;573.37;577.07;148.93K
3/17/2016;581.55;583.53;579.26;579.26;165.83K
3/18/2016;579.95;580.81;575.44;575.82;226.16K
3/21/2016;577.65;580.83;572.27;572.27;163.80K
3/22/2016;572.27;573.8;567.8;570.91;132.09K
3/23/2016;570.74;575.22;570.39;574.71;142.82K
